park_name,park_type,borough,month,raw_visitor_counts_2019,TAVG_2019,raw_visitor_counts_2020,TAVG_2020,visits_adj_rate,visits_base_adjtd,visit_change_rate
Colonel David Marcus Playground,Playground,Brooklyn,2,360.0,1.3461538461538465,433.0,3.6714285714285713,0.1111043331148016,399.99755992132856,8.250660350318725
Courtney Callender Playground,Playground,Upper Manhattan,2,366.0,1.3461538461538465,648.0,3.6714285714285713,0.1111043331148016,406.6641859200174,59.34523433235117
Crack Is Wack Playground,Playground,Upper Manhattan,2,300.0,1.3461538461538465,386.0,3.6714285714285713,0.1111043331148016,333.3312999344405,15.800706407084594
Crispus Attucks Playground,Playground,Brooklyn,2,289.0,1.3461538461538465,284.0,3.6714285714285713,0.1111043331148016,321.1091522701777,-11.55655390318942
Curtis Playground,Playground,Brooklyn,2,183.0,1.3461538461538465,193.0,3.6714285714285713,0.1111043331148016,203.3320929600087,-5.081388190914271
D'Emic Playground,Playground,Brooklyn,2,276.0,1.3461538461538465,313.0,3.6714285714285713,0.1111043331148016,306.66479593968523,2.065840013002592
Dan Ross Playground,Playground,Brooklyn,2,218.0,1.3461538461538465,252.0,3.6714285714285713,0.1111043331148016,242.2207446190268,4.037331895892895
Daniel Boone Playground,Playground,Bronx,2,552.0,1.3461538461538465,627.0,3.6714285714285713,0.1111043331148016,613.3295918793705,2.2288844858668133
Davidson Playground,Playground,Bronx,2,151.0,1.3461538461538465,152.0,3.6714285714285713,0.1111043331148016,167.77675430033506,-9.40342085298258
De Witt Clinton Park,Playground,Lower Manhattan,2,605.0,1.3461538461538465,611.0,3.6714285714285713,0.1111043331148016,672.218121534455,-9.106883550641864
DeSalvio Playground,Playground,Lower Manhattan,2,90.0,1.3461538461538465,73.0,3.6714285714285713,0.1111043331148016,99.99938998033214,-26.99955468292594
Downing Street Playground,Playground,Lower Manhattan,2,37.0,1.3461538461538465,29.0,3.6714285714285713,0.1111043331148016,41.11086032524766,-29.459029145663347
Drew Playground,Playground,Bronx,2,347.0,1.3461538461538465,341.0,3.6714285714285713,0.1111043331148016,385.5532035908362,-11.555656437527036
Ehrenreich-Austin Playground,Playground,Queens,2,528.0,1.3461538461538465,546.0,3.6714285714285713,0.1111043331148016,586.6630878846153,-6.931250444141266
Elizabeth Stroud Playground,Playground,Brooklyn,2,1166.0,1.3461538461538465,1190.0,3.6714285714285713,0.1111043331148016,1295.5476524118587,-8.146952542838989
Elton Playground,Playground,Brooklyn,2,168.0,1.3461538461538465,137.0,3.6714285714285713,0.1111043331148016,186.66552796328668,-26.606695143548347
Ennis Playground,Playground,Brooklyn,2,73.0,1.3461538461538465,91.0,3.6714285714285713,0.1111043331148016,81.11061631738052,12.192465218021487
Epiphany Playground,Playground,Brooklyn,2,221.0,1.3461538461538465,205.0,3.6714285714285713,0.1111043331148016,245.5540576183712,-16.515327831152526
Flynn Playground,Playground,Bronx,2,306.0,1.3461538461538465,384.0,3.6714285714285713,0.1111043331148016,339.9979259331293,12.941865438180647
Fordham Landing Playground,Playground,Bronx,2,482.0,1.3461538461538465,448.0,3.6714285714285713,0.1111043331148016,535.5522885613344,-16.348037424418074
Fort Independence Playground,Playground,Bronx,2,120.0,1.3461538461538465,130.0,3.6714285714285713,0.1111043331148016,133.3325199737762,-2.499405227195605
Fox Playground,Playground,Bronx,2,497.0,1.3461538461538465,453.0,3.6714285714285713,0.1111043331148016,552.2188535580564,-17.967306425481397
Fred Samuel Playground,Playground,Upper Manhattan,2,273.0,1.3461538461538465,770.0,3.6714285714285713,0.1111043331148016,303.33148294034083,153.8477023670647
Freedom Square Playground,Playground,Queens,2,160.0,1.3461538461538465,165.0,3.6714285714285713,0.1111043331148016,177.77669329836826,-7.186933822041976
Frost Playground,Playground,Brooklyn,2,397.0,1.3461538461538465,387.0,3.6714285714285713,0.1111043331148016,441.10842024657626,-12.266467327087083
Galileo Playground,Playground,Bronx,2,290.0,1.3461538461538465,253.0,3.6714285714285713,0.1111043331148016,322.22025660329246,-21.48227964715275
Garibaldi Playground,Playground,Brooklyn,2,225.0,1.3461538461538465,331.0,3.6714285714285713,0.1111043331148016,249.9984749508304,32.40080767096718
Garrison Playground,Playground,Bronx,2,518.0,1.3461538461538465,551.0,3.6714285714285713,0.1111043331148016,575.5520445534672,-4.265825269114548
Gene Gray Playground,Playground,Queens,2,107.0,1.3461538461538465,141.0,3.6714285714285713,0.1111043331148016,118.88816364328378,18.59885431745868
Gouverneur Playground,Playground,Bronx,2,498.0,1.3461538461538465,633.0,3.6714285714285713,0.1111043331148016,553.3299578911711,14.398288213503584
Grand Playground,Playground,Bronx,2,209.0,1.3461538461538465,236.0,3.6714285714285713,0.1111043331148016,232.22080562099356,1.627414205587795
Greenpoint Playground,Playground,Brooklyn,2,138.0,1.3461538461538465,163.0,3.6714285714285713,0.1111043331148016,153.33239796984262,6.304996307472348
Gun Hill Playground,Playground,Bronx,2,243.0,1.3461538461538465,278.0,3.6714285714285713,0.1111043331148016,269.9983529468968,2.963591061119173
Half-Nelson Playground,Playground,Bronx,2,275.0,1.3461538461538465,206.0,3.6714285714285713,0.1111043331148016,305.55369160657045,-32.581406915140576
Harry Chapin Playground,Playground,Brooklyn,2,167.0,1.3461538461538465,209.0,3.6714285714285713,0.1111043331148016,185.55442363017187,12.635417637122714
Havemeyer Playground,Playground,Bronx,2,316.0,1.3461538461538465,300.0,3.6714285714285713,0.1111043331148016,351.10896926427733,-14.556440802800443
Heckscher Playground,Playground,Brooklyn,2,381.0,1.3461538461538465,332.0,3.6714285714285713,0.1111043331148016,423.3307509167394,-21.57432473756255
Hines Park,Playground,Bronx,2,641.0,1.3461538461538465,994.0,3.6714285714285713,0.1111043331148016,712.2178775265878,39.56403389535711
Homecrest Playground,Playground,Brooklyn,2,416.0,1.3461538461538465,486.0,3.6714285714285713,0.1111043331148016,462.2194025757575,5.1448721736307625
Imagination Playground,Playground,Lower Manhattan,2,304.0,1.3461538461538465,273.0,3.6714285714285713,0.1111043331148016,337.7757172668997,-19.17713854359636
Jennie Jerome Playground,Playground,Bronx,2,583.0,1.3461538461538465,780.0,3.6714285714285713,0.1111043331148016,647.7738262059294,20.41239834720267
John Allen Payne Park,Playground,Brooklyn,2,244.0,1.3461538461538465,311.0,3.6714285714285713,0.1111043331148016,271.1094572800116,14.713814530928737
Josephine Caminiti Playground,Playground,Queens,2,521.0,1.3461538461538465,505.0,3.6714285714285713,0.1111043331148016,578.8853575528117,-12.763383386506044
Kolbert Playground,Playground,Brooklyn,2,863.0,1.3461538461538465,1087.0,3.6714285714285713,0.1111043331148016,958.8830394780738,13.36106232431237
Lafayette Playground,Playground,Brooklyn,2,228.0,1.3461538461538465,202.0,3.6714285714285713,0.1111043331148016,253.3317879501748,-20.26267148135026
Lefferts Playground,Playground,Queens,2,566.0,1.3461538461538465,516.0,3.6714285714285713,0.1111043331148016,628.8850525429777,-17.95002951437826
Levy Playground,Playground,Staten Island,2,290.0,1.3461538461538465,397.0,3.6714285714285713,0.1111043331148016,322.22025660329246,23.20764814261011
Lewis Playground,Playground,Brooklyn,2,250.0,1.3461538461538465,229.0,3.6714285714285713,0.1111043331148016,277.7760832787004,-17.55949709671801
Linwood Playground,Playground,Brooklyn,2,197.0,1.3461538461538465,183.0,3.6714285714285713,0.1111043331148016,218.88755362361596,-16.395429081968597
Lion's Pride Playground,Playground,Brooklyn,2,229.0,1.3461538461538465,246.0,3.6714285714285713,0.1111043331148016,254.4428922832896,-3.3181875145050235
Little Claremont Park,Playground,Bronx,2,319.0,1.3461538461538465,341.0,3.6714285714285713,0.1111043331148016,354.44228226362173,-3.792516563704958
Little Flower Playground,Playground,Lower Manhattan,2,596.0,1.3461538461538465,568.0,3.6714285714285713,0.1111043331148016,662.2181825364218,-14.227664691348124
Lt. Joseph Petrosino Park,Playground,Brooklyn,2,702.0,1.3461538461538465,780.0,3.6714285714285713,0.1111043331148016,779.9952418465907,0.0006100233891196
Lt. Lia Playground,Playground,Staten Island,2,226.0,1.3461538461538465,308.0,3.6714285714285713,0.1111043331148016,251.10957928394515,22.65561548001533
MacArthur Park,Playground,Lower Manhattan,2,311.0,1.3461538461538465,398.0,3.6714285714285713,0.1111043331148016,345.5534475987033,15.17755148031505
MacLaughlin Playground,Playground,Bronx,2,97.0,1.3461538461538465,126.0,3.6714285714285713,0.1111043331148016,107.77712031213576,16.907929656209554
Margaret I. Carman Green - Weeping Beech,Playground,Queens,2,398.0,1.3461538461538465,383.0,3.6714285714285713,0.1111043331148016,442.21952457969104,-13.391431469692892
Martin Luther King Jr. Playground,Playground,Brooklyn,2,550.0,1.3461538461538465,542.0,3.6714285714285713,0.1111043331148016,611.1073832131409,-11.308549873801436
Martin Luther Playground,Playground,Brooklyn,2,975.0,1.3461538461538465,1014.0,3.6714285714285713,0.1111043331148016,1083.3267247869317,-6.399429018107794
Mary O'Connor Playground,Playground,Lower Manhattan,2,202.0,1.3461538461538465,205.0,3.6714285714285713,0.1111043331148016,224.44307528918992,-8.662809161805482
Matthews - Palmer Playground,Playground,Lower Manhattan,2,332.0,1.3461538461538465,314.0,3.6714285714285713,0.1111043331148016,368.8866385941141,-14.878998817440465
Matthews Muliner Playground,Playground,Bronx,2,3562.0,1.3461538461538465,2675.0,3.6714285714285713,0.1111043331148016,3957.7536345549233,-32.41115423040166
Maurice A Fitzgerald Playground,Playground,Queens,2,215.0,1.3461538461538465,243.0,3.6714285714285713,0.1111043331148016,238.8874316196824,1.7215507540241803
McCaffrey Playground,Playground,Lower Manhattan,2,530.0,1.3461538461538465,654.0,3.6714285714285713,0.1111043331148016,588.8852965508448,11.05728124484309
McLaughlin Playground,Playground,Queens,2,85.0,1.3461538461538465,118.0,3.6714285714285713,0.1111043331148016,94.44386831475812,24.94193864098735
Merriam Playground,Playground,Bronx,2,580.0,1.3461538461538465,533.0,3.6714285714285713,0.1111043331148016,644.4405132065849,-17.29259891686248
Middleton Playground,Playground,Brooklyn,2,121.0,1.3461538461538465,131.0,3.6714285714285713,0.1111043331148016,134.443624306891,-2.561389076383662
Millbrook Playground,Playground,Bronx,2,860.0,1.3461538461538465,928.0,3.6714285714285713,0.1111043331148016,955.5497264787294,-2.8831284982155974
Morris Garden,Playground,Bronx,2,552.0,1.3461538461538465,428.0,3.6714285714285713,0.1111043331148016,613.3295918793705,-30.21696561411325
Mother Cabrini Park,Playground,Brooklyn,2,104.0,1.3461538461538465,128.0,3.6714285714285713,0.1111043331148016,115.55485064393936,10.7699064874464
Mount Hope Playground,Playground,Bronx,2,376.0,1.3461538461538465,636.0,3.6714285714285713,0.1111043331148016,417.7752292511654,52.23497121645727
Nehemiah Park,Playground,Brooklyn,2,611.0,1.3461538461538465,566.0,3.6714285714285713,0.1111043331148016,678.8847475331438,-16.62796931928901
Noble Playground,Playground,Bronx,2,536.0,1.3461538461538465,543.0,3.6714285714285713,0.1111043331148016,595.5519225495336,-8.824070674570402
Norelli-Hargreaves Playground,Playground,Queens,2,367.0,1.3461538461538465,496.0,3.6714285714285713,0.1111043331148016,407.7752902531322,21.63561938539755
North Pacific Playground,Playground,Brooklyn,2,192.0,1.3461538461538465,187.0,3.6714285714285713,0.1111043331148016,213.3320319580419,-12.343215276372977
Palmetto Playground,Playground,Brooklyn,2,365.0,1.3461538461538465,313.0,3.6714285714285713,0.1111043331148016,405.5530815869026,-22.82144700386653
Parkside Playground,Playground,Bronx,2,457.0,1.3461538461538465,441.0,3.6714285714285713,0.1111043331148016,507.7746802334643,-13.150454883406692
Pat Williams Playground,Playground,Queens,2,130.0,1.3461538461538465,137.0,3.6714285714285713,0.1111043331148016,144.4435633049242,-5.153267570124006
Paul Raimonda Playground,Playground,Queens,2,281.0,1.3461538461538465,403.0,3.6714285714285713,0.1111043331148016,312.22031760525925,29.07552048214674
Pearl St Playground,Playground,Lower Manhattan,2,414.0,1.3461538461538465,432.0,3.6714285714285713,0.1111043331148016,459.9971939095279,-6.086383630208483
Pfc Norton Playground,Playground,Brooklyn,2,179.0,1.3461538461538465,172.0,3.6714285714285713,0.1111043331148016,198.8876756275495,-13.51902552167243
Pink Playground,Playground,Brooklyn,2,342.0,1.3461538461538465,306.0,3.6714285714285713,0.1111043331148016,379.99768192526216,-19.473192981165607
Playground 115,Playground,Queens,2,140.0,1.3461538461538465,122.0,3.6714285714285713,0.1111043331148016,155.55460663607224,-21.570950138799112
Playground One Forty,Playground,Queens,2,327.0,1.3461538461538465,790.0,3.6714285714285713,0.1111043331148016,363.33111692854015,117.4325190416809
Playground Thirty Five XXXV,Playground,Queens,2,99.0,1.3461538461538465,93.0,3.6714285714285713,0.1111043331148016,109.99932897836536,-15.454029707498288
Playground of the Americas,Playground,Lower Manhattan,2,250.0,1.3461538461538465,294.0,3.6714285714285713,0.1111043331148016,277.7760832787004,5.840645648755038
Plimpton Playground,Playground,Bronx,2,695.0,1.3461538461538465,911.0,3.6714285714285713,0.1111043331148016,772.2175115147871,17.971942673635592
Poe Park,Playground,Bronx,2,570.0,1.3461538461538465,538.0,3.6714285714285713,0.1111043331148016,633.3294698754369,-15.052113380131557
Poppenhusen Playground,Playground,Queens,2,220.0,1.3461538461538465,181.0,3.6714285714285713,0.1111043331148016,244.44295328525635,-25.95409375995415
Powell Playground,Playground,Brooklyn,2,414.0,1.3461538461538465,382.0,3.6714285714285713,0.1111043331148016,459.9971939095279,-16.956015154489908
Rainbow Playground,Playground,Brooklyn,2,197.0,1.3461538461538465,264.0,3.6714285714285713,0.1111043331148016,218.88755362361596,20.60987279978301
Randall Playground,Playground,Bronx,2,570.0,1.3461538461538465,567.0,3.6714285714285713,0.1111043331148016,633.3294698754369,-10.473138079060575
Real Good Park,Playground,Queens,2,386.0,1.3461538461538465,474.0,3.6714285714285713,0.1111043331148016,428.88627258231344,10.51880890149688
Redfern Playground,Playground,Queens,2,201.0,1.3461538461538465,158.0,3.6714285714285713,0.1111043331148016,223.3319709560751,-29.253299774497844
Rev J Polite Playground,Playground,Bronx,2,340.0,1.3461538461538465,285.0,3.6714285714285713,0.1111043331148016,377.7754732590325,-24.558363320590264
Robert Moses Playground,Playground,Lower Manhattan,2,13.0,1.3461538461538465,28.0,3.6714285714285713,0.1111043331148016,14.444356330492422,93.8473363530312
Rodney Playground North,Playground,Brooklyn,2,177.0,1.3461538461538465,150.0,3.6714285714285713,0.1111043331148016,196.66546696131988,-23.728348287245584
Rolf Henry Playground,Playground,Brooklyn,2,594.0,1.3461538461538465,712.0,3.6714285714285713,0.1111043331148016,659.9959738701922,7.87944596462583
Rudd Playground,Playground,Brooklyn,2,280.0,1.3461538461538465,313.0,3.6714285714285713,0.1111043331148016,311.1092132721445,0.6077565842454017
Sarsfield Playground,Playground,Brooklyn,2,251.0,1.3461538461538465,287.0,3.6714285714285713,0.1111043331148016,278.8871876118152,2.9089942989697617
Schenck Playground,Playground,Brooklyn,2,342.0,1.3461538461538465,305.0,3.6714285714285713,0.1111043331148016,379.99768192526216,-19.73635248122716
Sedgwick Playground,Playground,Bronx,2,711.0,1.3461538461538465,726.0,3.6714285714285713,0.1111043331148016,789.995180844624,-8.10070521901203
Sixteen Sycamores Playground,Playground,Brooklyn,2,315.0,1.3461538461538465,272.0,3.6714285714285713,0.1111043331148016,349.9978649311625,-22.28524021039474
Skyline Playground,Playground,Staten Island,2,58.0,1.3461538461538465,73.0,3.6714285714285713,0.1111043331148016,64.44405132065849,13.276553078218372
Slattery Playground,Playground,Bronx,2,334.0,1.3461538461538465,357.0,3.6714285714285713,0.1111043331148016,371.1088472603437,-3.8018083816918455
Sledge Playground,Playground,Brooklyn,2,78.0,1.3461538461538465,84.0,3.6714285714285713,0.1111043331148016,86.66613798295452,-3.0763318234843915
Sobel Court Park,Playground,Staten Island,2,385.0,1.3461538461538465,398.0,3.6714285714285713,0.1111043331148016,427.7751682491986,-6.960471401615627
Sobel Playground,Playground,Brooklyn,2,114.0,1.3461538461538465,100.0,3.6714285714285713,0.1111043331148016,126.6658939750874,-21.05214998153491
St. Gregory's Playground,Playground,Upper Manhattan,2,330.0,1.3461538461538465,378.0,3.6714285714285713,0.1111043331148016,366.66442992788456,3.0915379695665925
St. Mary's Park,Playground,Brooklyn,2,104.0,1.3461538461538465,131.0,3.6714285714285713,0.1111043331148016,115.55485064393936,13.366076170745924
St. Nicholas Playground North,Playground,Upper Manhattan,2,523.0,1.3461538461538465,562.0,3.6714285714285713,0.1111043331148016,581.1075662190412,-3.288128967819856
St. Nicholas Playground South,Playground,Upper Manhattan,2,577.0,1.3461538461538465,670.0,3.6714285714285713,0.1111043331148016,641.1072002072406,4.506703369330389
