park_name,park_type,borough,month,raw_visit_counts_2019,TAVG_2019,raw_visit_counts_2020,TAVG_2020,visits_adj_rate,visits_base_adjtd,visit_change_rate
Classon Playground,Playground,Brooklyn,2,344.0,1.3461538461538465,289.0,3.6714285714285713,0.1127979126029848,382.8024819354268,-24.504146749824336
Cleopatra Playground,Playground,Bronx,2,1219.0,1.3461538461538465,1026.0,3.6714285714285713,0.1127979126029848,1356.5006554630384,-24.36420905010346
Coleman Playground,Playground,Lower Manhattan,2,1681.0,1.3461538461538465,1562.0,3.6714285714285713,0.1127979126029848,1870.6132910856172,-16.497973822612614
Colonel David Marcus Playground,Playground,Brooklyn,2,911.0,1.3461538461538465,868.0,3.6714285714285713,0.1127979126029848,1013.7588983813192,-14.378063523196104
Courtney Callender Playground,Playground,Upper Manhattan,2,697.0,1.3461538461538465,1610.0,3.6714285714285713,0.1127979126029848,775.6201450842804,107.5758359557634
Crack Is Wack Playground,Playground,Upper Manhattan,2,503.0,1.3461538461538465,588.0,3.6714285714285713,0.1127979126029848,559.7373500393013,5.049269976126172
Crispus Attucks Playground,Playground,Brooklyn,2,567.0,1.3461538461538465,451.0,3.6714285714285713,0.1127979126029848,630.9564164458924,-28.52121188648289
Curtis Playground,Playground,Brooklyn,2,397.0,1.3461538461538465,517.0,3.6714285714285713,0.1127979126029848,441.78077130338494,17.026369996751082
D'Emic Playground,Playground,Brooklyn,2,722.0,1.3461538461538465,899.0,3.6714285714285713,0.1127979126029848,803.440092899355,11.893843479455976
Dan Ross Playground,Playground,Brooklyn,2,390.0,1.3461538461538465,494.0,3.6714285714285713,0.1127979126029848,433.99118591516407,13.82719650360972
Daniel Boone Playground,Playground,Bronx,2,1228.0,1.3461538461538465,1129.0,3.6714285714285713,0.1127979126029848,1366.5158366764654,-17.38112580196166
Davidson Playground,Playground,Bronx,2,486.0,1.3461538461538465,454.0,3.6714285714285713,0.1127979126029848,540.8197855250506,-16.05336710097659
De Witt Clinton Park,Playground,Lower Manhattan,2,1264.0,1.3461538461538465,1215.0,3.6714285714285713,0.1127979126029848,1406.5765615301727,-13.620059282216554
DeSalvio Playground,Playground,Lower Manhattan,2,114.0,1.3461538461538465,112.0,3.6714285714285713,0.1127979126029848,126.85896203674028,-11.712977781133734
Downing Street Playground,Playground,Lower Manhattan,2,50.0,1.3461538461538465,34.0,3.6714285714285713,0.1127979126029848,55.63989563014924,-38.892768192799
Drew Playground,Playground,Bronx,2,701.0,1.3461538461538465,694.0,3.6714285714285713,0.1127979126029848,780.0713367346923,-11.033777640770534
Ehrenreich-Austin Playground,Playground,Queens,2,1133.0,1.3461538461538465,925.0,3.6714285714285713,0.1127979126029848,1260.8000349791816,-26.63388528417406
Elizabeth Stroud Playground,Playground,Brooklyn,2,1818.0,1.3461538461538465,1898.0,3.6714285714285713,0.1127979126029848,2023.0666051122264,-6.182031021429892
Ennis Playground,Playground,Brooklyn,2,276.0,1.3461538461538465,244.0,3.6714285714285713,0.1127979126029848,307.1322238784238,-20.555389167961184
Epiphany Playground,Playground,Brooklyn,2,631.0,1.3461538461538465,495.0,3.6714285714285713,0.1127979126029848,702.1754828524834,-29.504801564825904
Flynn Playground,Playground,Bronx,2,607.0,1.3461538461538465,788.0,3.6714285714285713,0.1127979126029848,675.4683329500118,16.659799069857524
Fordham Landing Playground,Playground,Bronx,2,843.0,1.3461538461538465,864.0,3.6714285714285713,0.1127979126029848,938.0886403243162,-7.8978293883510045
Fort Independence Playground,Playground,Bronx,2,271.0,1.3461538461538465,207.0,3.6714285714285713,0.1127979126029848,301.56823431540886,-31.35881818921961
Fox Playground,Playground,Bronx,2,1286.0,1.3461538461538465,1178.0,3.6714285714285713,0.1127979126029848,1431.0581156074384,-17.683287131915204
Fred Samuel Playground,Playground,Upper Manhattan,2,622.0,1.3461538461538465,1651.0,3.6714285714285713,0.1127979126029848,692.1603016390566,138.52855994346714
Freedom Square Playground,Playground,Queens,2,240.0,1.3461538461538465,243.0,3.6714285714285713,0.1127979126029848,267.0714990247164,-9.013129110601431
Frost Playground,Playground,Brooklyn,2,964.0,1.3461538461538465,814.0,3.6714285714285713,0.1127979126029848,1072.7371877492774,-24.11934541881008
Galileo Playground,Playground,Bronx,2,620.0,1.3461538461538465,648.0,3.6714285714285713,0.1127979126029848,689.9347058138505,-6.078068759330515
Garibaldi Playground,Playground,Brooklyn,2,431.0,1.3461538461538465,553.0,3.6714285714285713,0.1127979126029848,479.6159003318865,15.300597752771113
Garrison Playground,Playground,Bronx,2,1405.0,1.3461538461538465,1272.0,3.6714285714285713,0.1127979126029848,1563.4810672071935,-18.643082626376717
Gene Gray Playground,Playground,Queens,2,282.0,1.3461538461538465,244.0,3.6714285714285713,0.1127979126029848,313.80901135404173,-22.245700036727968
Gouverneur Playground,Playground,Bronx,2,1114.0,1.3461538461538465,1244.0,3.6714285714285713,0.1127979126029848,1239.656874639725,0.3503489916544264
Grand Playground,Playground,Bronx,2,540.0,1.3461538461538465,697.0,3.6714285714285713,0.1127979126029848,600.9108728056118,15.990578893298208
Greenpoint Playground,Playground,Brooklyn,2,293.0,1.3461538461538465,333.0,3.6714285714285713,0.1127979126029848,326.04978839267454,2.1316411955327035
Gun Hill Playground,Playground,Bronx,2,627.0,1.3461538461538465,630.0,3.6714285714285713,0.1127979126029848,697.7242912020714,-9.706454548886768
Half-Nelson Playground,Playground,Bronx,2,723.0,1.3461538461538465,562.0,3.6714285714285713,0.1127979126029848,804.552890811958,-30.14753828889642
Harry Chapin Playground,Playground,Brooklyn,2,312.0,1.3461538461538465,276.0,3.6714285714285713,0.1127979126029848,347.19294873213124,-20.50529798836973
Havemeyer Playground,Playground,Bronx,2,695.0,1.3461538461538465,667.0,3.6714285714285713,0.1127979126029848,773.3945492590744,-13.75682688234644
Heckscher Playground,Playground,Brooklyn,2,1213.0,1.3461538461538465,800.0,3.6714285714285713,0.1127979126029848,1349.8238679874205,-40.73300828553318
Hines Park,Playground,Bronx,2,2355.0,1.3461538461538465,3049.0,3.6714285714285713,0.1127979126029848,2620.639084180029,16.34566615471206
Homecrest Playground,Playground,Brooklyn,2,1104.0,1.3461538461538465,1375.0,3.6714285714285713,0.1127979126029848,1228.5288955136953,11.922479399644851
Imagination Playground,Playground,Lower Manhattan,2,479.0,1.3461538461538465,390.0,3.6714285714285713,0.1127979126029848,533.0302001368298,-26.833413960431077
Jennie Jerome Playground,Playground,Bronx,2,924.0,1.3461538461538465,1066.0,3.6714285714285713,0.1127979126029848,1028.225271245158,3.673779453902907
John Allen Payne Park,Playground,Brooklyn,2,566.0,1.3461538461538465,665.0,3.6714285714285713,0.1127979126029848,629.8436185332894,5.581763541334109
Josephine Caminiti Playground,Playground,Queens,2,1250.0,1.3461538461538465,1060.0,3.6714285714285713,0.1127979126029848,1390.997390753731,-23.795687393372862
Kolbert Playground,Playground,Brooklyn,2,3286.0,1.3461538461538465,4427.0,3.6714285714285713,0.1127979126029848,3656.653940813408,21.066966457734623
Lafayette Playground,Playground,Brooklyn,2,608.0,1.3461538461538465,431.0,3.6714285714285713,0.1127979126029848,676.5811308626147,-36.29736622265955
Lefferts Playground,Playground,Queens,2,854.0,1.3461538461538465,712.0,3.6714285714285713,0.1127979126029848,950.329417362949,-25.078610954113657
Levy Playground,Playground,Staten Island,2,1289.0,1.3461538461538465,1703.0,3.6714285714285713,0.1127979126029848,1434.3965093452473,18.72588847677557
Lewis Playground,Playground,Brooklyn,2,621.0,1.3461538461538465,479.0,3.6714285714285713,0.1127979126029848,691.0475037264536,-30.68493881867651
Linwood Playground,Playground,Brooklyn,2,409.0,1.3461538461538465,377.0,3.6714285714285713,0.1127979126029848,455.1343462546208,-17.167314859360058
Lion's Pride Playground,Playground,Brooklyn,2,503.0,1.3461538461538465,438.0,3.6714285714285713,0.1127979126029848,559.7373500393013,-21.74901318104887
Little Claremont Park,Playground,Bronx,2,753.0,1.3461538461538465,746.0,3.6714285714285713,0.1127979126029848,837.9368281900475,-10.971808983337333
Little Flower Playground,Playground,Lower Manhattan,2,1640.0,1.3461538461538465,1322.0,3.6714285714285713,0.1127979126029848,1824.9885766688951,-27.561190415064807
Lt. Joseph Petrosino Park,Playground,Brooklyn,2,1383.0,1.3461538461538465,1502.0,3.6714285714285713,0.1127979126029848,1538.999513129928,-2.404127669584536
Lt. Lia Playground,Playground,Staten Island,2,624.0,1.3461538461538465,702.0,3.6714285714285713,0.1127979126029848,694.3858974642625,1.0965232104428484
MacArthur Park,Playground,Lower Manhattan,2,778.0,1.3461538461538465,747.0,3.6714285714285713,0.1127979126029848,865.7567760051221,-13.717106154583478
MacLaughlin Playground,Playground,Bronx,2,247.0,1.3461538461538465,245.0,3.6714285714285713,0.1127979126029848,274.86108441293726,-10.864064105952332
Margaret I. Carman Green - Weeping Beech,Playground,Queens,2,784.0,1.3461538461538465,857.0,3.6714285714285713,0.1127979126029848,872.4335634807401,-1.7690244996037212
Martin Luther King Jr. Playground,Playground,Brooklyn,2,1588.0,1.3461538461538465,1405.0,3.6714285714285713,0.1127979126029848,1767.1230852135398,-20.492238952884296
Martin Luther Playground,Playground,Brooklyn,2,2404.0,1.3461538461538465,2420.0,3.6714285714285713,0.1127979126029848,2675.166181897576,-9.538330127834463
Mary O'Connor Playground,Playground,Lower Manhattan,2,313.0,1.3461538461538465,304.0,3.6714285714285713,0.1127979126029848,348.30574664473426,-12.720360508414274
Matthews - Palmer Playground,Playground,Lower Manhattan,2,706.0,1.3461538461538465,596.0,3.6714285714285713,0.1127979126029848,785.6353262977073,-24.137830867580817
Maurice A Fitzgerald Playground,Playground,Queens,2,447.0,1.3461538461538465,534.0,3.6714285714285713,0.1127979126029848,497.4206669335342,7.3538024248102944
McCaffrey Playground,Playground,Lower Manhattan,2,1066.0,1.3461538461538465,1117.0,3.6714285714285713,0.1127979126029848,1186.242574834782,-5.837134520688222
McLaughlin Playground,Playground,Queens,2,127.0,1.3461538461538465,168.0,3.6714285714285713,0.1127979126029848,141.3253349005791,18.87465196398529
Merriam Playground,Playground,Bronx,2,1829.0,1.3461538461538465,1332.0,3.6714285714285713,0.1127979126029848,2035.3073821508592,-34.55533981346947
Middleton Playground,Playground,Brooklyn,2,239.0,1.3461538461538465,249.0,3.6714285714285713,0.1127979126029848,265.9587011121134,-6.37644154569868
Millbrook Playground,Playground,Bronx,2,2555.0,1.3461538461538465,2362.0,3.6714285714285713,0.1127979126029848,2843.1986667006263,-16.924553051336034
Minetta Playground,Playground,Lower Manhattan,2,283.0,1.3461538461538465,209.0,3.6714285714285713,0.1127979126029848,314.9218092666447,-33.63432005973285
Morris Garden,Playground,Bronx,2,1631.0,1.3461538461538465,1052.0,3.6714285714285713,0.1127979126029848,1814.973395455468,-42.03771787321432
Mother Cabrini Park,Playground,Brooklyn,2,255.0,1.3461538461538465,311.0,3.6714285714285713,0.1127979126029848,283.76346771376114,9.598322330100991
Mount Hope Playground,Playground,Bronx,2,909.0,1.3461538461538465,1313.0,3.6714285714285713,0.1127979126029848,1011.5333025561132,29.802943381309326
Nehemiah Park,Playground,Brooklyn,2,1795.0,1.3461538461538465,1356.0,3.6714285714285713,0.1127979126029848,1997.4722531223576,-32.11420094169706
Noble Playground,Playground,Bronx,2,1226.0,1.3461538461538465,1147.0,3.6714285714285713,0.1127979126029848,1364.2902408512591,-15.926980516673597
Norelli-Hargreaves Playground,Playground,Queens,2,867.0,1.3461538461538465,899.0,3.6714285714285713,0.1127979126029848,964.7957902267876,-6.819659755285788
North Pacific Playground,Playground,Brooklyn,2,366.0,1.3461538461538465,307.0,3.6714285714285713,0.1127979126029848,407.2840360126924,-24.62262871741116
Ogden Plimpton Playground,Playground,Bronx,2,483.0,1.3461538461538465,399.0,3.6714285714285713,0.1127979126029848,537.4813917872416,-25.76487184547191
Palmetto Playground,Playground,Brooklyn,2,682.0,1.3461538461538465,519.0,3.6714285714285713,0.1127979126029848,758.9281763952356,-31.61408205119604
Parkside Playground,Playground,Bronx,2,1293.0,1.3461538461538465,1187.0,3.6714285714285713,0.1127979126029848,1438.8477009956594,-17.50343005874665
Pat Williams Playground,Playground,Queens,2,262.0,1.3461538461538465,178.0,3.6714285714285713,0.1127979126029848,291.553053101982,-38.947646712607884
Paul Raimonda Playground,Playground,Queens,2,711.0,1.3461538461538465,969.0,3.6714285714285713,0.1127979126029848,791.1993158607222,22.472300035529443
Pearl St Playground,Playground,Lower Manhattan,2,697.0,1.3461538461538465,656.0,3.6714285714285713,0.1127979126029848,775.6201450842804,-15.42251652982559
Pfc Norton Playground,Playground,Brooklyn,2,356.0,1.3461538461538465,280.0,3.6714285714285713,0.1127979126029848,396.15605688666255,-29.320782774222227
Pink Playground,Playground,Brooklyn,2,892.0,1.3461538461538465,721.0,3.6714285714285713,0.1127979126029848,992.6157380418624,-27.363634046109325
Playground 115,Playground,Queens,2,369.0,1.3461538461538465,308.0,3.6714285714285713,0.1127979126029848,410.6224297505014,-24.99192014738598
Playground One Forty,Playground,Queens,2,583.0,1.3461538461538465,1370.0,3.6714285714285713,0.1127979126029848,648.7611830475402,111.17169704334924
Playground of the Americas,Playground,Lower Manhattan,2,351.0,1.3461538461538465,361.0,3.6714285714285713,0.1127979126029848,390.59206732364765,-7.576207967154498
Plimpton Playground,Playground,Bronx,2,1442.0,1.3461538461538465,1408.0,3.6714285714285713,0.1127979126029848,1604.654589973504,-12.255259867280918
Poe Park,Playground,Bronx,2,1207.0,1.3461538461538465,1032.0,3.6714285714285713,0.1127979126029848,1343.1470805118026,-23.165525579911986
Poppenhusen Playground,Playground,Queens,2,652.0,1.3461538461538465,458.0,3.6714285714285713,0.1127979126029848,725.5442390171461,-36.87497255571531
Powell Playground,Playground,Brooklyn,2,1195.0,1.3461538461538465,862.0,3.6714285714285713,0.1127979126029848,1329.7935055605667,-35.17790571276486
Rainbow Playground,Playground,Brooklyn,2,454.0,1.3461538461538465,538.0,3.6714285714285713,0.1127979126029848,505.2102523217551,6.490317155591288
Randall Playground,Playground,Bronx,2,1834.0,1.3461538461538465,1347.0,3.6714285714285713,0.1127979126029848,2040.8713717138744,-33.99878019412746
Real Good Park,Playground,Queens,2,1080.0,1.3461538461538465,1152.0,3.6714285714285713,0.1127979126029848,1201.8217456112236,-4.145518733802343
Redfern Playground,Playground,Queens,2,970.0,1.3461538461538465,690.0,3.6714285714285713,0.1127979126029848,1079.4139752248952,-36.07642518652411
Rev J Polite Playground,Playground,Bronx,2,821.0,1.3461538461538465,526.0,3.6714285714285713,0.1127979126029848,913.6070862470503,-42.42601574373481
River Avenue Parks,Playground,Bronx,2,1365.0,1.3461538461538465,876.0,3.6714285714285713,0.1127979126029848,1518.9691507030743,-42.32930934808438
Robert Moses Playground,Playground,Lower Manhattan,2,16.0,1.3461538461538465,30.0,3.6714285714285713,0.1127979126029848,17.804766601647756,68.49420535073808
Rolf Henry Playground,Playground,Brooklyn,2,1049.0,1.3461538461538465,1233.0,3.6714285714285713,0.1127979126029848,1167.325010320531,5.626110046373084
Rudd Playground,Playground,Brooklyn,2,478.0,1.3461538461538465,449.0,3.6714285714285713,0.1127979126029848,531.9174022242267,-15.588398100439171
Sarsfield Playground,Playground,Brooklyn,2,669.0,1.3461538461538465,704.0,3.6714285714285713,0.1127979126029848,744.4618035313969,-5.435040903302762
Schenck Playground,Playground,Brooklyn,2,670.0,1.3461538461538465,634.0,3.6714285714285713,0.1127979126029848,745.5746014439998,-14.96491447373696
Sedgwick Playground,Playground,Bronx,2,1605.0,1.3461538461538465,1350.0,3.6714285714285713,0.1127979126029848,1786.0406497277909,-24.41381442209881
Sixteen Sycamores Playground,Playground,Brooklyn,2,659.0,1.3461538461538465,451.0,3.6714285714285713,0.1127979126029848,733.333824405367,-38.50004118305888
Skyline Playground,Playground,Staten Island,2,156.0,1.3461538461538465,147.0,3.6714285714285713,0.1127979126029848,173.59647436606562,-15.32086090065471
Slattery Playground,Playground,Bronx,2,846.0,1.3461538461538465,847.0,3.6714285714285713,0.1127979126029848,941.4270340621252,-10.030202091678394
Sledge Playground,Playground,Brooklyn,2,215.0,1.3461538461538465,171.0,3.6714285714285713,0.1127979126029848,239.2515512096417,-28.52710917215203
Sobel Court Park,Playground,Staten Island,2,1043.0,1.3461538461538465,1111.0,3.6714285714285713,0.1127979126029848,1160.648222844913,-4.277628817043143
Sobel Playground,Playground,Brooklyn,2,208.0,1.3461538461538465,199.0,3.6714285714285713,0.1127979126029848,231.46196582142085,-14.024751628725962
St. Gregory's Playground,Playground,Upper Manhattan,2,851.0,1.3461538461538465,993.0,3.6714285714285713,0.1127979126029848,946.99102362514,4.858438488543927
St. Mary's Park,Playground,Brooklyn,2,196.0,1.3461538461538465,166.0,3.6714285714285713,0.1127979126029848,218.10839087018505,-23.89105282116321
